"~id","~start_node_id","~end_node_id","~relationship_type"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847294","4:f4b58906-e3ae-4787-871e-1af324202838:318","4:f4b58906-e3ae-4787-871e-1af324202838:128","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452480","4:f4b58906-e3ae-4787-871e-1af324202838:319","4:f4b58906-e3ae-4787-871e-1af324202838:128","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137746","4:f4b58906-e3ae-4787-871e-1af324202838:308","4:f4b58906-e3ae-4787-871e-1af324202838:146","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452498","4:f4b58906-e3ae-4787-871e-1af324202838:335","4:f4b58906-e3ae-4787-871e-1af324202838:146","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532581","4:f4b58906-e3ae-4787-871e-1af324202838:357","4:f4b58906-e3ae-4787-871e-1af324202838:226","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847212","4:f4b58906-e3ae-4787-871e-1af324202838:236","4:f4b58906-e3ae-4787-871e-1af324202838:252","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532461","4:f4b58906-e3ae-4787-871e-1af324202838:237","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847229","4:f4b58906-e3ae-4787-871e-1af324202838:253","4:f4b58906-e3ae-4787-871e-1af324202838:254","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452469","4:f4b58906-e3ae-4787-871e-1af324202838:145","4:f4b58906-e3ae-4787-871e-1af324202838:117","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137717","4:f4b58906-e3ae-4787-871e-1af324202838:162","4:f4b58906-e3ae-4787-871e-1af324202838:117","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6926536226895822965","4:f4b58906-e3ae-4787-871e-1af324202838:166","4:f4b58906-e3ae-4787-871e-1af324202838:117","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847162","4:f4b58906-e3ae-4787-871e-1af324202838:186","4:f4b58906-e3ae-4787-871e-1af324202838:117","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847085","4:f4b58906-e3ae-4787-871e-1af324202838:109","4:f4b58906-e3ae-4787-871e-1af324202838:51","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532380","4:f4b58906-e3ae-4787-871e-1af324202838:156","4:f4b58906-e3ae-4787-871e-1af324202838:109","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847028","4:f4b58906-e3ae-4787-871e-1af324202838:52","4:f4b58906-e3ae-4787-871e-1af324202838:35","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847056","4:f4b58906-e3ae-4787-871e-1af324202838:80","4:f4b58906-e3ae-4787-871e-1af324202838:35","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847074","4:f4b58906-e3ae-4787-871e-1af324202838:98","4:f4b58906-e3ae-4787-871e-1af324202838:55","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452450","4:f4b58906-e3ae-4787-871e-1af324202838:241","4:f4b58906-e3ae-4787-871e-1af324202838:98","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847218","4:f4b58906-e3ae-4787-871e-1af324202838:242","4:f4b58906-e3ae-4787-871e-1af324202838:28","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847076","4:f4b58906-e3ae-4787-871e-1af324202838:100","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847217","4:f4b58906-e3ae-4787-871e-1af324202838:241","4:f4b58906-e3ae-4787-871e-1af324202838:100","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217708","4:f4b58906-e3ae-4787-871e-1af324202838:236","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532460","4:f4b58906-e3ae-4787-871e-1af324202838:236","4:f4b58906-e3ae-4787-871e-1af324202838:379","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847040","4:f4b58906-e3ae-4787-871e-1af324202838:64","4:f4b58906-e3ae-4787-871e-1af324202838:38","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847084","4:f4b58906-e3ae-4787-871e-1af324202838:108","4:f4b58906-e3ae-4787-871e-1af324202838:38","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532566","4:f4b58906-e3ae-4787-871e-1af324202838:342","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847252","4:f4b58906-e3ae-4787-871e-1af324202838:276","4:f4b58906-e3ae-4787-871e-1af324202838:51","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452508","4:f4b58906-e3ae-4787-871e-1af324202838:282","4:f4b58906-e3ae-4787-871e-1af324202838:156","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847186","4:f4b58906-e3ae-4787-871e-1af324202838:210","4:f4b58906-e3ae-4787-871e-1af324202838:84","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847158","4:f4b58906-e3ae-4787-871e-1af324202838:182","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767263","4:f4b58906-e3ae-4787-871e-1af324202838:211","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847193","4:f4b58906-e3ae-4787-871e-1af324202838:217","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847214","4:f4b58906-e3ae-4787-871e-1af324202838:238","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847265","4:f4b58906-e3ae-4787-871e-1af324202838:289","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452511","4:f4b58906-e3ae-4787-871e-1af324202838:292","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847292","4:f4b58906-e3ae-4787-871e-1af324202838:316","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847300","4:f4b58906-e3ae-4787-871e-1af324202838:324","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847328","4:f4b58906-e3ae-4787-871e-1af324202838:352","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137759","4:f4b58906-e3ae-4787-871e-1af324202838:382","4:f4b58906-e3ae-4787-871e-1af324202838:159","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532406","4:f4b58906-e3ae-4787-871e-1af324202838:182","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532441","4:f4b58906-e3ae-4787-871e-1af324202838:217","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532462","4:f4b58906-e3ae-4787-871e-1af324202838:238","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532513","4:f4b58906-e3ae-4787-871e-1af324202838:289","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767264","4:f4b58906-e3ae-4787-871e-1af324202838:295","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847273","4:f4b58906-e3ae-4787-871e-1af324202838:297","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452512","4:f4b58906-e3ae-4787-871e-1af324202838:298","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532540","4:f4b58906-e3ae-4787-871e-1af324202838:316","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532548","4:f4b58906-e3ae-4787-871e-1af324202838:324","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532576","4:f4b58906-e3ae-4787-871e-1af324202838:352","4:f4b58906-e3ae-4787-871e-1af324202838:160","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217654","4:f4b58906-e3ae-4787-871e-1af324202838:182","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767265","4:f4b58906-e3ae-4787-871e-1af324202838:183","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452513","4:f4b58906-e3ae-4787-871e-1af324202838:209","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217689","4:f4b58906-e3ae-4787-871e-1af324202838:217","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217710","4:f4b58906-e3ae-4787-871e-1af324202838:238","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137761","4:f4b58906-e3ae-4787-871e-1af324202838:240","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217761","4:f4b58906-e3ae-4787-871e-1af324202838:289","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217788","4:f4b58906-e3ae-4787-871e-1af324202838:316","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6926536226895823009","4:f4b58906-e3ae-4787-871e-1af324202838:321","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217796","4:f4b58906-e3ae-4787-871e-1af324202838:324","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847311","4:f4b58906-e3ae-4787-871e-1af324202838:335","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217824","4:f4b58906-e3ae-4787-871e-1af324202838:352","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6928788026709508257","4:f4b58906-e3ae-4787-871e-1af324202838:353","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6931039826523193505","4:f4b58906-e3ae-4787-871e-1af324202838:354","4:f4b58906-e3ae-4787-871e-1af324202838:161","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532523","4:f4b58906-e3ae-4787-871e-1af324202838:299","4:f4b58906-e3ae-4787-871e-1af324202838:172","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452651","4:f4b58906-e3ae-4787-871e-1af324202838:261","4:f4b58906-e3ae-4787-871e-1af324202838:299","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137899","4:f4b58906-e3ae-4787-871e-1af324202838:293","4:f4b58906-e3ae-4787-871e-1af324202838:299","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532541","4:f4b58906-e3ae-4787-871e-1af324202838:317","4:f4b58906-e3ae-4787-871e-1af324202838:299","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532359","4:f4b58906-e3ae-4787-871e-1af324202838:135","4:f4b58906-e3ae-4787-871e-1af324202838:89","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847111","4:f4b58906-e3ae-4787-871e-1af324202838:135","4:f4b58906-e3ae-4787-871e-1af324202838:99","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532379","4:f4b58906-e3ae-4787-871e-1af324202838:155","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452487","4:f4b58906-e3ae-4787-871e-1af324202838:215","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137735","4:f4b58906-e3ae-4787-871e-1af324202838:228","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6926536226895822983","4:f4b58906-e3ae-4787-871e-1af324202838:256","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6928788026709508231","4:f4b58906-e3ae-4787-871e-1af324202838:257","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6931039826523193479","4:f4b58906-e3ae-4787-871e-1af324202838:265","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6933291626336878727","4:f4b58906-e3ae-4787-871e-1af324202838:379","4:f4b58906-e3ae-4787-871e-1af324202838:135","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847243","4:f4b58906-e3ae-4787-871e-1af324202838:267","4:f4b58906-e3ae-4787-871e-1af324202838:55","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847123","4:f4b58906-e3ae-4787-871e-1af324202838:147","4:f4b58906-e3ae-4787-871e-1af324202838:99","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767251","4:f4b58906-e3ae-4787-871e-1af324202838:243","4:f4b58906-e3ae-4787-871e-1af324202838:147","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847130","4:f4b58906-e3ae-4787-871e-1af324202838:154","4:f4b58906-e3ae-4787-871e-1af324202838:99","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767258","4:f4b58906-e3ae-4787-871e-1af324202838:246","4:f4b58906-e3ae-4787-871e-1af324202838:154","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847131","4:f4b58906-e3ae-4787-871e-1af324202838:155","4:f4b58906-e3ae-4787-871e-1af324202838:99","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452507","4:f4b58906-e3ae-4787-871e-1af324202838:214","4:f4b58906-e3ae-4787-871e-1af324202838:155","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847077","4:f4b58906-e3ae-4787-871e-1af324202838:101","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847125","4:f4b58906-e3ae-4787-871e-1af324202838:149","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847170","4:f4b58906-e3ae-4787-871e-1af324202838:194","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847177","4:f4b58906-e3ae-4787-871e-1af324202838:201","4:f4b58906-e3ae-4787-871e-1af324202838:58","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847176","4:f4b58906-e3ae-4787-871e-1af324202838:200","4:f4b58906-e3ae-4787-871e-1af324202838:347","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847255","4:f4b58906-e3ae-4787-871e-1af324202838:279","4:f4b58906-e3ae-4787-871e-1af324202838:235","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847301","4:f4b58906-e3ae-4787-871e-1af324202838:325","4:f4b58906-e3ae-4787-871e-1af324202838:235","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767339","4:f4b58906-e3ae-4787-871e-1af324202838:381","4:f4b58906-e3ae-4787-871e-1af324202838:235","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847096","4:f4b58906-e3ae-4787-871e-1af324202838:120","4:f4b58906-e3ae-4787-871e-1af324202838:91","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847114","4:f4b58906-e3ae-4787-871e-1af324202838:138","4:f4b58906-e3ae-4787-871e-1af324202838:91","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847199","4:f4b58906-e3ae-4787-871e-1af324202838:223","4:f4b58906-e3ae-4787-871e-1af324202838:91","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847346","4:f4b58906-e3ae-4787-871e-1af324202838:370","4:f4b58906-e3ae-4787-871e-1af324202838:99","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847353","4:f4b58906-e3ae-4787-871e-1af324202838:377","4:f4b58906-e3ae-4787-871e-1af324202838:99","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847192","4:f4b58906-e3ae-4787-871e-1af324202838:216","4:f4b58906-e3ae-4787-871e-1af324202838:215","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847251","4:f4b58906-e3ae-4787-871e-1af324202838:275","4:f4b58906-e3ae-4787-871e-1af324202838:215","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1159676904047903032","4:f4b58906-e3ae-4787-871e-1af324202838:312","4:f4b58906-e3ae-4787-871e-1af324202838:256","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217798","4:f4b58906-e3ae-4787-871e-1af324202838:326","4:f4b58906-e3ae-4787-871e-1af324202838:256","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847307","4:f4b58906-e3ae-4787-871e-1af324202838:331","4:f4b58906-e3ae-4787-871e-1af324202838:256","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532416","4:f4b58906-e3ae-4787-871e-1af324202838:192","4:f4b58906-e3ae-4787-871e-1af324202838:257","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1157425104234217784","4:f4b58906-e3ae-4787-871e-1af324202838:312","4:f4b58906-e3ae-4787-871e-1af324202838:257","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532550","4:f4b58906-e3ae-4787-871e-1af324202838:326","4:f4b58906-e3ae-4787-871e-1af324202838:257","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847332","4:f4b58906-e3ae-4787-871e-1af324202838:356","4:f4b58906-e3ae-4787-871e-1af324202838:257","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847208","4:f4b58906-e3ae-4787-871e-1af324202838:232","4:f4b58906-e3ae-4787-871e-1af324202838:265","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767439","4:f4b58906-e3ae-4787-871e-1af324202838:320","4:f4b58906-e3ae-4787-871e-1af324202838:335","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532504","4:f4b58906-e3ae-4787-871e-1af324202838:280","4:f4b58906-e3ae-4787-871e-1af324202838:282","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847256","4:f4b58906-e3ae-4787-871e-1af324202838:280","4:f4b58906-e3ae-4787-871e-1af324202838:213","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137838","4:f4b58906-e3ae-4787-871e-1af324202838:380","4:f4b58906-e3ae-4787-871e-1af324202838:238","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847291","4:f4b58906-e3ae-4787-871e-1af324202838:315","4:f4b58906-e3ae-4787-871e-1af324202838:292","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847209","4:f4b58906-e3ae-4787-871e-1af324202838:233","4:f4b58906-e3ae-4787-871e-1af324202838:298","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847272","4:f4b58906-e3ae-4787-871e-1af324202838:296","4:f4b58906-e3ae-4787-871e-1af324202838:298","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847293","4:f4b58906-e3ae-4787-871e-1af324202838:317","4:f4b58906-e3ae-4787-871e-1af324202838:298","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847325","4:f4b58906-e3ae-4787-871e-1af324202838:349","4:f4b58906-e3ae-4787-871e-1af324202838:298","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847356","4:f4b58906-e3ae-4787-871e-1af324202838:380","4:f4b58906-e3ae-4787-871e-1af324202838:298","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767426","4:f4b58906-e3ae-4787-871e-1af324202838:168","4:f4b58906-e3ae-4787-871e-1af324202838:322","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532508","4:f4b58906-e3ae-4787-871e-1af324202838:284","4:f4b58906-e3ae-4787-871e-1af324202838:280","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452636","4:f4b58906-e3ae-4787-871e-1af324202838:281","4:f4b58906-e3ae-4787-871e-1af324202838:284","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1155173304420532507","4:f4b58906-e3ae-4787-871e-1af324202838:283","4:f4b58906-e3ae-4787-871e-1af324202838:284","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847259","4:f4b58906-e3ae-4787-871e-1af324202838:283","4:f4b58906-e3ae-4787-871e-1af324202838:333","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6919780827454767419","4:f4b58906-e3ae-4787-871e-1af324202838:231","4:f4b58906-e3ae-4787-871e-1af324202838:315","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6922032627268452667","4:f4b58906-e3ae-4787-871e-1af324202838:234","4:f4b58906-e3ae-4787-871e-1af324202838:315","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:6924284427082137915","4:f4b58906-e3ae-4787-871e-1af324202838:288","4:f4b58906-e3ae-4787-871e-1af324202838:315","DEPENDE"
"5:f4b58906-e3ae-4787-871e-1af324202838:1152921504606847302","4:f4b58906-e3ae-4787-871e-1af324202838:326","4:f4b58906-e3ae-4787-871e-1af324202838:232","DEPENDE"